ticker, buy date, sell date, buy price, sell price, % change, days in trade
MMM,2003-09-12,2003-09-22,68.48325,70.525,2.9813859593404324,6
MMM,2003-11-24,2003-12-01,77.1705,79.5,3.0186405426944285,4
MMM,2004-01-14,2004-01-21,82.2987,80.95,-1.6387865178915217,4
MMM,2004-02-05,2004-02-17,78.309,80.4,2.670191165766389,7
MMM,2004-03-03,2004-03-09,77.5368,77.67,0.1717893954870542,4
MMM,2004-03-17,2004-03-23,78.6555,80.0,1.7093528106743916,4
MMM,2004-05-13,2004-05-18,84.15,83.32,-0.9863339275104077,3
MMM,2004-05-25,2004-06-02,81.7146,85.45,4.5712761244624645,5
MMM,2004-07-09,2004-07-14,87.318,86.57,-0.8566389518770534,3
MMM,2004-07-28,2004-08-06,82.2195,80.76,-1.7751263386422855,7
MMM,2004-08-18,2004-08-24,77.418,80.7,4.239324188173299,4
MMM,2004-09-30,2004-10-06,77.89320000000001,79.63,2.229719667442076,4
MMM,2004-10-18,2004-10-26,74.25,75.4,1.5488215488215662,6
MMM,2004-12-01,2004-12-07,78.705,80.62,2.433136395400548,4
MMM,2004-12-16,2004-12-28,78.3486,82.4,5.170992206625269,7
MMM,2005-01-10,2005-01-14,81.47699999999999,83.79,2.838837954269313,4
MMM,2005-01-26,2005-02-03,82.1403,83.4,1.5335955675837676,6
MMM,2005-03-29,2005-03-30,84.32820000000001,84.85,0.6187728422994754,1
MMM,2005-03-31,2005-04-05,85.0905,84.68,-0.4824275330383543,3
MMM,2005-04-08,2005-04-15,84.15,82.39,-2.09150326797386,5
MMM,2005-04-25,2005-04-29,76.8933,75.71,-1.5388857026555014,4
MMM,2005-06-08,2005-06-13,76.1508,75.96,-0.2505554767645357,3
MMM,2005-06-29,2005-07-01,76.29929999999999,72.31,-5.228488334755344,2
MMM,2005-07-06,2005-07-14,72.8937,75.12,3.0541734059322145,6
MMM,2005-07-25,2005-07-27,74.0916,74.09,-0.002159489064879061,2
MMM,2005-07-29,2005-08-04,74.1213,74.19,0.09268590809927701,4
MMM,2005-08-16,2005-08-23,71.51759999999999,71.92,0.562658702193608,5
MMM,2005-09-23,2005-09-30,72.072,73.18,1.53735153735155,5
MMM,2005-10-10,2005-10-13,71.28,70.11,-1.6414141414141437,3
MMM,2005-10-17,2005-10-24,70.29990000000001,75.39,7.240550840043847,5
MMM,2005-12-14,2005-12-21,76.0617,77.63,2.061878711624887,5
MMM,2006-02-01,2006-02-06,71.577,71.0,-0.8061248725149128,3
MMM,2006-02-10,2006-02-16,71.56710000000001,73.2,2.2816349970866456,4
MMM,2006-03-09,2006-03-21,71.8047,75.2,4.72852055645383,8
MMM,2006-04-06,2006-04-12,79.1901,79.98,0.9974731689946115,4
MMM,2006-05-23,2006-06-06,82.764,83.2,0.5267990913923937,9
MMM,2006-06-12,2006-06-14,79.76429999999999,79.8,0.04475686491325348,2
MMM,2006-07-20,2006-07-27,70.686,69.89,-1.1261070084599534,5
MMM,2006-08-15,2006-08-22,68.79509999999999,71.13,3.393991723247747,5
MMM,2006-09-26,2006-10-03,73.359,73.26,-0.13495276653170407,5
MMM,2006-12-21,2006-12-27,78.21,78.33,0.15343306482547003,3
MMM,2007-02-07,2007-02-13,73.557,76.0,3.321233873050833,4
MMM,2007-03-08,2007-03-14,73.2897,74.78,2.033437167842145,4
MMM,2007-06-28,2007-07-09,86.13,87.97,2.136305584581444,6
MMM,2007-09-13,2007-09-24,88.7733,91.6,3.1841781256300994,7
MMM,2007-10-18,2007-10-23,93.3372,86.87,-6.928855804545231,3
MMM,2007-10-29,2007-11-02,85.5756,84.7,-1.0231888528973165,4
MMM,2007-11-15,2007-11-23,79.2495,81.83,3.256171963230048,5
MMM,2008-01-11,2008-01-16,78.8337,76.83,-2.541679510158723,3
MMM,2008-01-23,2008-02-01,72.8145,79.79,9.579822700149032,7
MMM,2008-03-06,2008-03-10,77.913,76.73,-1.5183602222992199,2
MMM,2008-03-12,2008-03-18,77.1903,79.84,3.4326851949014525,4
MMM,2008-04-01,2008-04-04,78.8139,80.3,1.885581096735467,3
MMM,2008-05-02,2008-05-07,77.65559999999999,77.95,0.37910981307209823,3
MMM,2008-05-13,2008-05-21,76.94279999999999,77.51,0.7371709893583489,6
MMM,2008-05-29,2008-06-03,75.83399999999999,76.5,0.8782340375029785,3
MMM,2008-07-02,2008-07-10,69.4782,68.79,-0.990526524866786,5
MMM,2008-07-16,2008-07-28,67.221,70.87,5.428363160321914,8
MMM,2008-08-25,2008-08-28,70.75529999999999,71.01,0.3599730338222251,3
MMM,2008-09-09,2008-09-12,69.795,69.85,0.07880220646176994,3
MMM,2008-09-29,2008-10-03,68.2407,66.09,-3.151638245211441,4
MMM,2008-10-14,2008-10-17,61.3404,56.16,-8.445331298785153,3
MMM,2008-12-09,2008-12-12,54.9054,54.27,-1.15726322001114,3
MMM,2008-12-31,2009-01-07,56.6577,58.61,3.4457805382145823,4
MMM,2009-01-20,2009-01-23,55.8558,53.01,-5.0949050949051,3
MMM,2009-02-09,2009-02-12,51.9354,50.45,-2.8600915753031586,3
MMM,2009-02-25,2009-03-02,46.579499999999996,44.62,-4.206786247168814,3
MMM,2009-03-06,2009-03-10,42.4116,42.1,-0.7347046562732773,2
MMM,2009-03-11,2009-03-17,44.421299999999995,47.42,6.75059036993515,4
MMM,2009-06-22,2009-06-24,58.0338,57.46,-0.9887341514772441,2
MMM,2009-06-26,2009-07-06,58.221900000000005,59.87,2.830721773078504,5
MMM,2009-10-07,2009-10-14,72.80460000000001,75.35,3.496207657208461,5
MMM,2009-11-03,2009-11-12,73.2699,77.91,6.332887038197121,7
MMM,2010-01-28,2010-02-03,81.7938,79.83,-2.400915472810905,4
MMM,2010-02-11,2010-02-23,78.4278,80.41,2.5274201239866345,7
MMM,2010-03-31,2010-04-08,83.20949999999999,83.41,0.24095806368262807,5
MMM,2010-05-26,2010-06-02,79.2,78.6,-0.757575757575768,4
MMM,2010-06-10,2010-06-22,75.0222,81.71,8.914427995979857,8
MMM,2010-06-30,2010-07-06,77.4279,78.45,1.3200667976272173,3
MMM,2010-08-18,2010-08-23,82.9422,81.01,-2.3295740889438643,3
MMM,2010-08-26,2010-08-27,80.4474,80.12,-0.4069739979166487,1
MMM,2010-11-04,2010-11-10,85.42710000000001,85.3,-0.14878182684419095,4
MMM,2011-02-04,2011-02-15,87.0408,91.52,5.146092407238889,7
MMM,2011-03-01,2011-03-11,91.2681,89.71,-1.7071682219746087,8
MMM,2011-06-09,2011-06-16,90.4464,91.07,0.6894691220435512,5
MMM,2011-07-18,2011-07-27,94.14899999999999,89.69,-4.736109783428388,7
MMM,2011-08-10,2011-08-18,80.19,79.83,-0.44893378226711356,6
MMM,2011-08-25,2011-09-02,79.6455,80.02,0.47020861191153784,6
MMM,2011-09-27,2011-10-03,75.6063,71.13,-5.920538367834438,4
MMM,2011-10-06,2011-10-14,71.9928,78.94,9.649853874276303,6
MMM,2011-11-29,2011-12-06,77.22,82.13,6.358456358456355,5
MMM,2011-12-21,2011-12-29,79.62570000000001,81.37,2.1906243838358597,5
MMM,2012-03-09,2012-03-19,85.9419,89.52,4.163394106948992,6
MMM,2012-04-13,2012-04-20,85.62509999999999,86.99,1.5940419339656398,5
MMM,2012-05-23,2012-05-31,82.5363,84.45,2.3186161725204713,5
MMM,2012-06-07,2012-06-14,84.7341,86.31,1.8598179481460253,5
MMM,2012-06-28,2012-07-06,85.4964,88.81,3.875718743713197,5
MMM,2012-09-14,2012-09-21,91.9314,94.06,2.3154221517348805,5
MMM,2012-10-01,2012-10-10,91.971,93.95,2.151765230344349,7
MMM,2012-10-17,2012-10-22,93.9906,92.41,-1.6816575274548828,3
MMM,2012-11-02,2012-11-08,88.7139,89.11,0.4464914742785542,4
MMM,2013-04-22,2013-04-26,104.65289999999999,104.97,0.303001636839495,4
MMM,2013-05-02,2013-05-10,103.98960000000001,110.08,5.856739520105836,6
MMM,2013-06-10,2013-06-13,110.29589999999999,108.95,-1.220262947217432,3
MMM,2013-06-27,2013-07-03,109.4346,108.28,-1.0550593687919552,4
MMM,2013-08-23,2013-08-28,113.61240000000001,112.51,-0.9703166203689051,3
MMM,2013-09-03,2013-09-16,113.42429999999999,119.79,5.612289430042794,9
MMM,2013-12-09,2013-12-12,127.51200000000001,126.63,-0.6916996047431012,3
MMM,2013-12-17,2013-12-24,129.11579999999998,137.23,6.284436141819993,5
MMM,2014-01-15,2014-01-22,136.3923,137.35001,0.7021730698873796,4
MMM,2014-02-03,2014-02-04,126.9378,126.09,-0.6678861615688869,1
MMM,2014-03-18,2014-03-27,131.1651099,132.82001,1.2616923061793628,7
MMM,2014-04-16,2014-04-24,133.8183,136.38,1.9143121680667008,5
MMM,2014-06-18,2014-06-24,142.4906901,143.71001,0.8557189940930909,4
MMM,2014-08-08,2014-08-18,137.907,142.75,3.5117869288723513,6
MMM,2014-09-30,2014-10-02,141.075,138.57001,-1.7756441609073081,2
MMM,2014-10-06,2014-10-13,139.14450000000002,134.25999,-3.510386684346156,5
MMM,2014-10-16,2014-10-24,132.08579999999998,145.0,9.777129714170663,6
MMM,2014-12-17,2014-12-24,157.6970901,166.17,5.3729018681492935,5
MMM,2015-01-09,2015-01-14,162.2115099,159.03999,-1.9551756234531092,3
MMM,2015-03-10,2015-03-11,163.1619,162.7,-0.28309305052222067,1
MMM,2015-03-16,2015-03-20,161.94420000000002,166.09,2.5600175863043972,4
MMM,2015-03-31,2015-04-06,163.7559,161.66,-1.279892816075634,3
MMM,2015-05-04,2015-05-08,156.8159901,160.25,2.1898340199938637,4
MMM,2015-06-04,2015-06-08,157.91489009999998,156.5,-0.895982702520326,2
MMM,2015-06-11,2015-06-16,157.5288,155.49001,-1.2942331814880692,3
MMM,2015-07-06,2015-07-09,152.35109999999997,154.59,1.4695660221685447,3
MMM,2015-07-30,2015-08-04,149.49,150.92999,0.963268446049903,3
MMM,2015-08-26,2015-09-02,138.6,140.53999,1.399704184704187,5
MMM,2015-09-28,2015-10-02,136.917,139.08,1.579789215364058,4
MMM,2015-12-07,2015-12-10,155.9547,155.73,-0.14408030024104512,3
MMM,2015-12-23,2015-12-31,148.1931,151.73,2.3866833206134475,5
MMM,2016-01-15,2016-01-21,136.917,136.96001,0.03141319193380454,3
MMM,2016-06-17,2016-06-27,168.2901099,167.78,-0.303113415460432,6
MMM,2016-10-03,2016-10-05,173.57670000000002,171.66,-1.1042380688191522,2
MMM,2016-10-12,2016-10-21,167.9040099,168.11,0.12268325224793486,7
MMM,2016-11-03,2016-11-16,164.47859999999997,173.13,5.259893992288367,9
MMM,2017-04-12,2017-04-17,188.4069,189.31,0.47933488635500954,2
MMM,2017-07-05,2017-07-14,207.9,211.52,1.7412217412217323,7
MMM,2017-08-01,2017-08-08,200.2670901,206.83,3.2770785737801233,5
MMM,2017-08-23,2017-08-25,202.0095,203.44,0.7081350134523268,2
MMM,2017-08-30,2017-09-06,200.89079999999998,201.75,0.42769504626394284,4
MMM,2017-11-03,2017-11-08,229.2444,229.84,0.2598100542477777,3
MMM,2017-12-28,2018-01-11,234.57059999999998,240.74001,2.630086634897988,9
MMM,2018-02-08,2018-02-09,230.8284,224.61,-2.6939492714068036,1
MMM,2018-02-13,2018-02-21,227.41290990000002,234.71001,3.2087448787356587,5
MMM,2018-03-07,2018-03-14,228.9078,238.8,4.321477905077931,5
MMM,2018-04-02,2018-04-09,215.86950000000002,213.75,-0.9818431969314867,5
MMM,2018-05-03,2018-05-14,192.5748,205.67,6.80005899006515,7
MMM,2018-06-27,2018-07-12,194.6043099,199.17,2.3461402793936603,10
MMM,2018-08-17,2018-08-23,201.2472,203.0,0.8709686395636851,4
MMM,2018-09-18,2018-09-25,208.1376099,214.13,2.879052038158325,5
MMM,2018-10-02,2018-10-05,210.2562,214.35001,1.947057922667672,3
MMM,2018-10-17,2018-10-23,199.77209009999999,188.8,-5.4923038020514685,4
MMM,2018-10-31,2018-11-12,188.79299999999998,200.57001,6.2380543770161,8
MMM,2018-11-28,2018-12-04,199.9701099,208.06,4.045549659419367,4
MMM,2018-12-13,2018-12-18,199.4156901,193.39,-3.0216730172928474,3
MMM,2018-12-28,2019-01-04,189.8919,186.75,-1.6545729438696366,4
MMM,2019-03-12,2019-03-20,205.76160000000002,209.0,1.5738602343683183,6
MMM,2019-05-07,2019-05-09,179.9919,177.3,-1.4955673005285108,2
MMM,2019-05-15,2019-05-17,172.2798,170.0,-1.3233124254845907,2
MMM,2019-05-23,2019-05-29,165.9042,163.00999,-1.7445067695694316,3
MMM,2019-06-05,2019-06-13,163.4886,169.36,3.5913207404063785,6
MMM,2019-07-12,2019-07-18,168.3990099,174.42,3.575430819679637,4
MMM,2019-08-09,2019-08-15,162.8945901,158.06,-2.967925513690828,4
MMM,2019-08-30,2019-09-05,159.9543099,162.5,1.5915107892944702,3
MMM,2019-10-01,2019-10-03,163.35,155.14,-5.026017753290491,2
MMM,2019-10-07,2019-10-09,153.45,152.34,-0.7233626588465158,2
MMM,2019-10-14,2019-10-18,156.45959009999999,163.56,4.5381749341550925,4
MMM,2019-11-18,2019-11-21,169.0820901,166.88,-1.3023792754735974,3
MMM,2019-12-09,2019-12-12,167.7059901,166.73,-0.5819649610714905,3
MMM,2020-02-06,2020-02-11,162.8451099,161.0,-1.1330459361862721,3
MMM,2020-03-02,2020-03-04,149.8266,147.02,-1.8732321230008564,2
MMM,2020-04-24,2020-04-30,143.7183,154.31,7.369764323680417,4
MMM,2020-05-11,2020-05-13,146.3418099,140.71001,-3.848387486698679,2
MMM,2020-05-18,2020-05-26,141.7284,150.42999,6.139623392347615,5
MMM,2020-06-17,2020-06-23,158.43959009999998,157.89999,-0.3405715071967852,4
AXP,1999-11-15,1999-11-19,44.7715917,45.29678,1.1730391528608441,4
AXP,1999-12-02,1999-12-09,44.4827493,46.19031,3.8387031531794236,5
AXP,1999-12-22,2000-01-04,45.5117751,45.31501,-0.4323388827784935,8
AXP,2000-01-10,2000-01-14,44.193897,46.0809,4.269827121152048,4
AXP,2000-01-25,2000-01-31,43.7967288,45.80737,4.5908478899912675,4
AXP,2000-02-16,2000-02-22,45.2048652,40.70145,-9.962235657767204,3
AXP,2000-03-01,2000-03-07,39.5723097,37.78378,-4.519649506331436,4
AXP,2000-03-13,2000-03-21,35.745058799999995,41.43087,15.906565525078964,6
AXP,2000-04-12,2000-04-17,42.2441712,38.80497,-8.141244347575217,3
AXP,2000-04-20,2000-04-28,40.2222249,45.22383,12.434928978779581,5
AXP,2000-05-08,2000-05-11,41.8831083,41.79557,-0.20900621647511608,3
AXP,2000-06-01,2000-06-07,46.6310592,47.48502,1.8313133234597379,4
AXP,2000-06-15,2000-06-19,48.8515896,45.67972,-6.492868760200987,2
AXP,2000-07-06,2000-07-14,44.464691699999996,48.30562,8.638153449740438,6
AXP,2000-08-29,2000-09-01,51.2345889,52.08035,1.6507619523419281,3
AXP,2000-09-21,2000-09-29,49.2307002,53.66683,9.01090129122315,6
AXP,2000-10-17,2000-10-26,47.876716800000004,49.39974,3.181135428233861,7
AXP,2000-11-16,2000-11-21,49.826452499999995,45.95325,-7.773386034255592,3
AXP,2000-11-27,2000-12-04,46.793538,46.99267,0.425554485749724,5
AXP,2000-12-27,2001-01-03,46.9560168,45.07795,-3.9996297130552194,4
AXP,2001-01-16,2001-01-23,41.5400931,40.48262,-2.545668584454863,5
AXP,2001-03-16,2001-03-19,34.488570599999996,34.35553,-0.38575272238158265,1
AXP,2001-03-26,2001-04-02,32.4955125,33.21764,2.2222376089621854,5
AXP,2001-04-10,2001-04-17,32.8421313,33.37519,1.62309411387076,4
AXP,2001-06-05,2001-06-08,36.7415928,36.02735,-1.943962538281685,3
AXP,2001-06-21,2001-06-27,33.795333,34.48682,2.0461020461020496,4
AXP,2001-07-13,2001-07-19,33.3793944,33.1301,-0.7468511771441921,4
AXP,2001-08-10,2001-08-16,34.4105784,33.78658,-1.8133911983298612,4
AXP,2001-08-21,2001-08-22,32.7208167,32.12351,-1.8254639102574632,1
AXP,2001-08-23,2001-08-29,32.2615458,32.72747,1.444209161236154,4
AXP,2001-09-25,2001-10-03,24.263316000000003,25.31368,4.329020814797113,6
AXP,2001-12-05,2001-12-11,28.8993474,30.49545,5.5229710827310985,4
AXP,2001-12-19,2001-12-24,28.561391099999998,29.96152,4.902173339869287,3
AXP,2002-04-08,2002-04-12,34.9651764,35.23082,0.7597376228309471,4
AXP,2002-04-22,2002-04-25,37.6341372,37.11272,-1.3854899800917808,3
AXP,2002-05-02,2002-05-08,36.3083193,36.0186,-0.7979419196084914,4
AXP,2002-05-28,2002-06-04,36.828247499999996,35.8873,-2.554961378490772,5
AXP,2002-06-07,2002-06-13,33.9253101,32.42111,-4.433858071057095,4
AXP,2002-06-18,2002-06-24,32.625489599999995,32.5174,-0.3313041469268585,4
AXP,2002-07-26,2002-08-05,26.0397324,28.90241,10.993498535338265,6
AXP,2002-09-06,2002-09-13,29.9998611,29.19126,-2.69534947946809,5
AXP,2002-09-26,2002-10-01,28.1627775,27.39689,-2.71950271950272,3
AXP,2002-10-11,2002-10-17,25.953077699999998,29.6289,14.163338708765183,4
AXP,2002-11-15,2002-11-20,32.0275791,32.64869,1.9393001826978784,3
AXP,2002-12-09,2002-12-10,32.1055713,32.16727,0.1921744342235021,1
AXP,2002-12-11,2002-12-12,31.5856332,31.92219,1.065537606509026,1
AXP,2002-12-13,2002-12-16,31.767615000000003,31.49329,-0.8635366551754231,1
AXP,2003-01-28,2003-02-04,29.618572500000003,30.85432,4.17220478805993,5
AXP,2003-02-11,2003-02-12,29.332611,29.04245,-0.9892095865588035,1
AXP,2003-02-18,2003-02-24,29.1159792,29.20876,0.3186593841226548,4
AXP,2003-03-10,2003-03-11,28.2234348,27.90456,-1.1298227953459472,1
AXP,2003-03-14,2003-03-21,28.934007299999998,32.3861,11.930918051575956,5
AXP,2003-04-03,2003-04-09,30.4417971,30.6355,0.6363057324234145,4
AXP,2003-04-15,2003-04-22,30.8577357,31.92219,3.4495541421077247,4
AXP,2003-06-26,2003-07-01,36.8629074,36.1849,-1.8392672955579115,3
AXP,2003-08-07,2003-08-14,37.954758600000005,39.32723,3.616072004209747,5
AXP,2003-09-02,2003-09-08,39.0639348,39.65109,1.5030621032062763,4
AXP,2003-10-02,2003-10-08,39.9044844,40.97279,2.677156755845722,4
AXP,2003-11-14,2003-11-18,39.436550999999994,38.46944,-2.452321451741546,2
AXP,2003-11-19,2003-12-01,38.5180191,40.25505,4.5096579226733935,7
AXP,2003-12-16,2003-12-18,39.4105536,39.91368,1.2766286033596863,2
AXP,2004-01-15,2004-01-23,42.374148299999995,43.89629,3.5921470072355577,5
AXP,2004-03-10,2004-03-12,46.0569681,45.20924,-1.8406076973182195,2
AXP,2004-03-19,2004-03-23,44.6791653,44.15889,-1.164469605702323,2
AXP,2004-03-29,2004-04-05,43.613311499999995,45.80445,5.024013138740924,5
AXP,2004-04-19,2004-04-28,43.6913037,43.69498,0.008414260250155792,7
AXP,2004-05-05,2004-05-10,42.6341124,42.27699,-0.837644740083765,3
AXP,2004-07-21,2004-07-26,42.7640994,42.11068,-1.5279624946339831,3
AXP,2004-08-11,2004-08-16,43.4053422,43.19606,-0.48215770085553444,3
AXP,2004-08-19,2004-08-24,43.2406953,43.67747,1.0101010101010166,3
AXP,2004-10-27,2004-11-03,44.9044695,47.96644,6.818854635394378,5
AXP,2005-01-20,2005-01-24,45.5803722,45.55936,-0.04609922865000948,2
AXP,2005-01-26,2005-01-31,45.597697200000006,46.63598,2.27705095598556,3
AXP,2005-02-14,2005-02-16,47.7554022,47.61632,-0.29123867372642387,2
AXP,2005-02-25,2005-03-03,47.0101698,47.9927,2.090037547577639,4
AXP,2005-03-15,2005-03-17,46.880192699999995,46.10205,-1.6598538853702216,2
AXP,2005-03-29,2005-04-05,44.2718892,44.81536,1.2275753527138944,5
AXP,2005-04-26,2005-05-02,43.803945899999995,45.97951,4.966593888519988,4
AXP,2005-05-17,2005-05-23,45.190431000000004,46.34713,2.5596104626663063,4
AXP,2005-06-29,2005-07-05,46.6635609,46.91608,0.5411483717266075,3
AXP,2005-08-30,2005-09-13,48.3359877,51.07375,5.664024736583584,9
AXP,2005-09-28,2005-10-05,49.263192000000004,49.65,0.7851866358964177,5
AXP,2005-10-18,2005-10-25,47.5002,49.53,4.273245165283512,5
AXP,2005-12-13,2005-12-20,50.291999999999994,51.2,1.805456136164807,5
AXP,2006-01-04,2006-01-12,51.9156,53.58,3.2059727711901687,6
AXP,2006-01-25,2006-01-31,51.975,52.51,1.0293410293410243,4
AXP,2006-03-09,2006-03-16,53.2719,54.0,1.3667618387930514,5
AXP,2006-03-28,2006-03-30,52.866,52.4,-0.8814739151817852,2
AXP,2006-04-03,2006-04-10,52.2819,51.68,-1.1512588486646491,5
AXP,2006-04-19,2006-04-24,51.776999999999994,52.2,0.8169650617069424,3
AXP,2006-05-24,2006-05-31,51.8067,54.0,4.233622292097361,4
AXP,2006-06-12,2006-06-13,52.9551,52.84,-0.21735394702303568,1
AXP,2006-06-16,2006-06-20,53.0343,52.38,-1.2337298691601495,2
AXP,2006-07-12,2006-07-17,52.0146,51.4,-1.1815913224364039,3
AXP,2006-12-28,2007-01-03,61.0236,61.18,0.25629428614502014,2
AXP,2007-01-10,2007-01-18,58.647600000000004,58.5,-0.25167270271929665,5
AXP,2007-01-25,2007-01-30,58.1922,57.68,-0.8801866916872014,3
AXP,2007-03-01,2007-03-06,55.638000000000005,55.35,-0.5176318343578235,3
AXP,2007-06-12,2007-06-20,62.4294,63.35,1.474625737232782,6
AXP,2007-08-02,2007-08-10,59.0733,60.0,1.568729019709414,6
AXP,2007-08-20,2007-08-28,58.509,59.49,1.6766651284417788,6
AXP,2007-09-04,2007-09-10,58.1427,57.78,-0.623810039781425,4
AXP,2007-10-24,2007-10-31,58.0437,61.35,5.696225430150048,5
AXP,2007-11-28,2007-12-05,55.4895,57.75,4.073743681236985,5
AXP,2007-12-17,2007-12-18,51.6483,52.46,1.5715909332930655,1
AXP,2007-12-24,2007-12-28,51.390899999999995,51.71,0.6209270512873122,3
AXP,2008-01-10,2008-01-15,47.3814,43.86,-7.432030290367109,3
AXP,2008-01-22,2008-01-29,40.738499999999995,47.67,17.014617622151064,5
AXP,2008-02-12,2008-02-20,44.8668,44.23,-1.4193122754464382,5
AXP,2008-03-06,2008-03-11,41.6889,41.61,-0.18925901139151824,3
AXP,2008-03-12,2008-03-17,43.4016,39.69,-8.55175846051759,3
AXP,2008-04-02,2008-04-07,47.005199999999995,46.54,-0.9896777377821908,3
AXP,2008-04-17,2008-04-23,42.9561,44.14,2.7560695686992043,4
AXP,2008-05-29,2008-06-03,45.8172,45.34,-1.0415302550133898,3
AXP,2008-06-16,2008-06-19,43.9263,42.31,-3.679572374636597,3
AXP,2008-06-25,2008-06-30,41.0751,38.17,-7.072654722690874,3
AXP,2008-07-03,2008-07-10,39.570299999999996,39.08,-1.2390606085877498,4
AXP,2008-07-30,2008-08-08,37.5705,36.33,-3.301792629855882,7
AXP,2008-09-19,2008-09-25,39.530699999999996,37.66,-4.732271373894214,4
AXP,2008-10-14,2008-10-17,28.7595,22.92,-20.30459500339018,3
AXP,2008-11-17,2008-11-21,19.275299999999998,18.42,-4.437285022801185,4
AXP,2008-12-17,2008-12-23,19.2159,18.69,-2.736796090737359,4
AXP,2009-01-02,2009-01-08,18.3843,19.8,7.700592353257951,4
AXP,2009-01-22,2009-01-27,16.1667,16.09,-0.4744320114803857,3
AXP,2009-02-25,2009-03-02,13.3056,11.68,-12.217412217412216,3
AXP,2009-03-06,2009-03-09,10.5534,9.99,-5.338563875149238,1
AXP,2009-03-11,2009-03-17,11.4642,12.37,7.901118263812568,4
AXP,2009-05-19,2009-05-22,25.7499,24.0,-6.795754546619603,3
AXP,2009-05-27,2009-06-04,24.5025,24.63,0.5203550658096079,6
AXP,2009-06-22,2009-06-25,24.0768,22.61,-6.092171717171713,3
AXP,2009-08-03,2009-08-11,28.610999999999997,32.27,12.788787529271971,6
AXP,2009-09-08,2009-09-15,33.0957,33.96,2.611517508316785,5
